time_s,web_burned_m,web_burned_mm,d_i_m,L_g_m,A_b_m2,A_p_m2,K_b,P_c_MPa,P_c_psia,r_b_mm_s,mdot_gen_kg_s,mass_flux_wall_kg_m2s,v_inflow_m_s,T_c_K,MW_g_gmol,Gamma_g,rho_g_kg_m3
0.085,0.0010565254932731801,1.05652549327318,0.04211305098654636,0.14788694901345364,0.06497577700982657,0.0013929107611595176,255.33866894692915,8.646757285595701,1254.1056230522454,12.484378627666167,1.4195688531805928,21.847662598415795,1.5331675758180092,2800.0,38.36668441546228,1.22,14.250016073265279
0.09000000000000001,0.001118947386411511,1.118947386411511,0.042237894772823026,0.14776210522717698,0.06502556674347666,0.0014011815468794255,255.53433023645115,8.657446649514986,1255.6559836042134,12.490241126464374,1.421323764019296,21.857921971312656,1.4510906505621386,2800.0,40.50575089380001,1.22,15.063098892440046
0.09500000000000001,0.001181398592043833,1.181398592043833,0.04236279718408767,0.14763720281591233,0.06507508586212331,0.001409480716084285,255.72892807620838,8.668082891897258,1257.1986395316526,12.496070038423069,1.4230699537066034,21.86812256724037,1.406982967295918,2800.0,41.743781424839526,1.22,15.542563823120572
0.10000000000000002,0.0012438789422359482,1.2438789422359482,0.0424877578844719,0.1475122421155281,0.06512433381972173,0.0014178082808643778,255.92246032038042,8.67866581255439,1258.7335617997423,12.501865329269075,1.424807389376918,21.87826432622088,1.3931454476725407,2800.0,42.12652381233339,1.22,15.70422123746793
0.10500000000000002,0.0013063882688822935,1.3063882688822934,0.04261277653776459,0.1473872234622354,0.06517331007306482,0.0014261642530394086,256.1149248342983,8.689195212185833,1260.2607215023922,12.507626964921622,1.4265360383103611,21.88834718861284,1.4191992462499314,2800.0,41.322085012137855,1.22,15.42302622161775
0.11000000000000003,0.0013689264037069016,1.3689264037069016,0.0427378528074138,0.14726214719258618,0.0652220140817918,0.001434548644157993,256.3063194944783,8.699670892384303,1261.78008986307,12.513354911492632,1.4282558679337043,21.898371095112108,1.5786727471020272,2800.0,37.12009336769731,1.22,13.871380965631408
0.11500000000000003,0.0014314931782643647,1.4314931782643647,0.04286298635652873,0.14713701364347126,0.06527044530839647,0.001442961465497145,256.49664218865456,8.710092655641347,1263.2916382356088,12.519049135286972,1.4299668458212837,21.9083359867522,1.6200326684695239,2800.0,36.145565983831695,1.22,13.52339148040109
0.12000000000000004,0.0014940884239407995,1.4940884239407994,0.0429881768478816,0.1470118231521184,0.06531860321823567,0.001451402728061772,256.6858908158121,8.720460305352956,1264.7953381050183,12.524709602802735,1.4316689396959215,21.918241804904785,1.6479095763499583,2800.0,35.50791003395836,1.22,13.300633796578
0.12500000000000003,0.0015567119719548132,1.5567119719548133,0.04311342394390963,0.14688657605609037,0.06536648727953762,0.0014598724425841712,256.87406328622,8.730773645825149,1266.2911610882975,12.530336280731524,1.43336211742984,21.928088491280164,1.669168832680626,2800.0,35.02998598831447,1.22,13.137130326154264
0.13000000000000003,0.0016193636533584708,1.6193636533584708,0.04323872730671694,0.14676127269328304,0.0654140969634102,0.0014683706195235309,257.0611575214636,8.741032482279495,1267.779078935234,12.535929135958712,1.435046347045574,21.937875987927747,1.6861692592748654,2800.0,34.65156547515974,1.22,13.01048270644081
0.13500000000000004,0.0016820432990382645,1.6820432990382645,0.04336408659807653,0.14663591340192347,0.06546143174384926,0.0014768972690654355,257.24717145447704,8.75123662085864,1269.2590635292077,12.541488135563704,1.4367215967168727,21.947604237236483,1.7006626977166912,2800.0,34.3314140593569,1.22,12.905324651797986
0.14000000000000004,0.0017447507397160829,1.7447507397160829,0.04348950147943217,0.14651049852056783,0.06550849109774673,0.0014854524011213741,257.43210302957567,8.761385868631818,1270.731086887987,12.547013246820216,1.4383878347696066,21.957273181935378,1.138266919340962,2800.0,51.25705700468025,1.22,19.290091637423917
0.14500000000000005,0.001807485805950184,1.807485805950184,0.043614971611900366,0.14638502838809964,0.06555527450489887,0.0014940360253282515,257.61595020248785,8.771480033600298,1272.1951211645219,12.552504437196522,1.4400450296826632,21.966882765093914,1.2166643319858423,2800.0,47.92001671552636,1.22,18.055006781730434
0.15000000000000005,0.0018702483281361666,1.8702483281361666,0.04374049665627233,0.14625950334372767,0.0656017814480144,0.001502648151047907,257.79871094038737,8.781518924702883,1273.6511386477387,12.557961674355742,1.4416931500888461,21.976432930122545,1.1929644742915657,2800.0,48.837366116494195,1.22,18.421699391487003
0.15500000000000005,0.0019330381365079453,1.9330381365079454,0.04386607627301589,0.1461339237269841,0.06564801141272253,0.0015112887873666328,257.98038322192474,8.791502351821288,1275.099111763323,12.563384926156084,1.4433321647757615,21.985923620773146,1.1693348841537505,2800.0,49.78917113748259,1.22,18.802076221889504
0.16000000000000006,0.001995855061138726,1.995855061138726,0.043991710122277455,0.14600828987772255,0.065693963887581,0.0015199579430946989,258.16096503725885,8.80143012578556,1276.539013074503,12.56877416065111,1.4449620426867067,21.995354781139444,1.1468981914504952,2800.0,50.727684862577036,1.22,19.17812317178883
0.16500000000000006,0.0020586989319419813,2.0586989319419815,0.04411739786388397,0.14588260213611604,0.06573963836408422,0.0015286556267658797,258.34045438808903,8.811302058379491,1277.9708152828368,12.574129346090011,1.4465827529215582,22.004726355657517,1.1205846805437218,2800.0,51.88279760162732,1.22,19.636825969261466
0.17000000000000007,0.0021215695786724314,2.1215695786724313,0.04424313915734486,0.14575686084265513,0.06578503433667099,0.001537381846636988,258.51884928768527,8.82111796234591,1279.3944912289783,12.579450450917832,1.4481942647376418,22.014038289106207,1.1125596221231435,2800.0,52.22097518600495,1.22,19.7868391512321
0.17500000000000007,0.0021844668309270207,2.1844668309270205,0.04436893366185404,0.14563106633814596,0.06583015130273256,0.0015461366106874093,258.69614776092004,8.830877651392061,1280.8100138934583,12.584737443775754,1.4497965475506132,22.02329052660757,1.1269265179234806,2800.0,51.51988984391672,1.22,19.542791988947563
0.18000000000000008,0.0022473905181458996,2.2473905181458997,0.0444947810362918,0.1455052189637082,0.06587498876262052,0.001554919926618642,258.8723478442991,8.840580940194897,1282.217356397452,12.589990293501348,1.4513895709353295,22.032483013627356,1.1674270112181557,2800.0,49.69870653217921,1.22,18.872685659926173
0.18500000000000008,0.0023103404696134065,2.3103404696134064,0.04462068093922682,0.14537931906077317,0.0659195462196545,0.0015637318018538403,259.047447585992,8.850227644406347,1283.6164920035428,12.59520896912881,1.4529733046267137,22.04161569597542,1.1888637065351946,2800.0,48.76958940681898,1.22,18.540069458603586
0.19000000000000009,0.0023733165144590503,2.3733165144590505,0.0447466330289181,0.1452533669710819,0.06596382318013004,0.0015725722435373617,259.2214450458628,8.859817580658575,1285.0073941164849,12.600393439889235,1.4545477185206168,22.050688519806158,1.5057510585817293,2800.0,38.48011679087302,1.22,14.644312148500667
0.1950000000000001,0.0024363184816584963,2.436318481658496,0.044872636963316996,0.145127363036683,0.0660078191533263,0.0015814412585343218,259.39433829550046,8.86935056656922,1286.3900362839636,12.605543675210846,1.456112782674679,22.05970143161898,1.2000339155491737,2800.0,48.25101715989138,1.22,18.382564980693697
0.2000000000000001,0.0024993462000345505,2.4993462000345503,0.0449986924000691,0.1450013075999309,0.06605153365151373,0.0015903388534301436,259.5661254182489,8.878826420746583,1287.7643921973474,12.610659644719258,1.4576684673091802,22.0686543782587,1.1702625415026413,2800.0,49.44577262966537,1.22,18.8578661587528
0.2050000000000001,0.002562399498258147,2.562399498258147,0.045124798996516294,0.1448752010034837,0.06609496618996169,0.001599265034530123,259.73680450923706,8.888244962794804,1289.1304356924395,12.61574131823771,1.4592147428078923,22.077547306915992,1.13793667078211,2800.0,50.81698560011137,1.22,19.401384869460244
0.2100000000000001,0.0026254782048493355,2.6254782048493355,0.04525095640969867,0.14474904359030133,0.06613811628694619,0.0016082198078589884,259.9063736754093,8.897606013319043,1290.4881407502282,12.620788665787337,1.4607515797189268,22.086380165127842,1.106256915709813,2800.0,52.2381222536674,1.22,19.964964604046294
0.2150000000000001,0.0026885821481782723,2.688582148178272,0.04537716429635655,0.14462283570364345,0.0661809834637572,0.0016172031791604707,260.0748310355542,8.90690939393056,1291.8374814976241,12.625801657587385,1.4622789487555705,22.095152900777922,1.1021866301776948,2800.0,52.39707241837737,1.22,20.046652985815783
0.2200000000000001,0.0027517111564662093,2.7517111564662096,0.04550342231293242,0.14449657768706758,0.06622356724470638,0.001626215153896872,260.24217472033456,8.916154927251839,1293.1784322082042,12.63078026405546,1.463796820797127,22.103865462097055,1.1007337677688591,2800.0,52.432494107395684,1.22,20.08102786462221
0.22500000000000012,0.0028148650577864867,2.814865057786487,0.045629730115572975,0.14437026988442703,0.06626586715713442,0.001635255737248645,260.4084028723167,8.925342436921655,1294.5109673029451,12.635724455807782,1.465305166889748,22.11251779766362,1.099290309636193,2800.0,52.46782874705543,1.22,20.11526673511904
0.23000000000000012,0.0028780436800655254,2.8780436800655256,0.04575608736013105,0.14424391263986894,0.06630788273141851,0.0016443249341139676,260.5735136459996,8.934471747600128,1295.8350613509574,12.640634203659419,1.4668039582472614,22.121109856403983,1.0978567949060472,2800.0,52.503048730155896,1.22,20.149358239657364
0.23500000000000013,0.0029412468510838226,2.9412468510838226,0.04588249370216765,0.14411750629783235,0.06634961350097969,0.0016534227491083319,260.7375052078438,8.94354268497372,1297.1506890702096,12.645509478624515,1.4682931662519954,22.1296415875929,1.096434213495477,2800.0,52.53810464584134,1.22,20.18328260392632
0.24000000000000013,0.003004474398476945,3.004474398476945,0.04600894879695389,0.14399105120304612,0.06639105900229014,0.0016625491865641278,260.90037573630013,8.95255507576023,1298.4578253282536,12.65035025191653,1.469772762455596,22.13811294085393,1.0950233102214761,2800.0,52.57295848079819,1.22,20.2170243630488
0.24500000000000013,0.0030677261497365277,3.0677261497365276,0.04613545229947306,0.14386454770052695,0.06643221877488054,0.0016717042505302359,261.06212342183835,8.961508747713772,1299.756445142945,12.655156494948484,1.4712427185798442,22.146523866159846,1.0936245963793731,2800.0,52.60758318077746,1.22,20.25057221598674
0.2500000000000001,0.00313100193221127,3.13100193221127,0.04626200386442254,0.14373799613557744,0.06647309236134719,0.0016808879447716243,261.2227464669757,8.970403529629694,1301.0465236831585,12.659928179333173,1.4727030065174627,22.15487431383305,1.092238314847228,2800.0,52.64196444437,1.22,20.283919738644094
0.2550000000000001,0.0031943015731079358,3.1943015731079356,0.04638860314621587,0.14361139685378413,0.06651367930735935,0.0016901002727689476,261.3822430863051,8.979239251349501,1302.3280362695004,12.664665276883428,1.474153598332929,22.163164234546,1.0908648841109045,2800.0,52.67607940820071,1.22,20.3170571877101
0.2600000000000001,0.0032576248994923528,3.257624899492353,0.046515249798984706,0.14348475020101528,0.06655397916166622,0.0016993412377181512,261.5406115065229,8.988015743765708,1303.6009583750135,12.669367759612312,1.4755944662632663,22.171393579321546,1.0895032108510028,2800.0,52.709978205025116,1.22,20.350002972459013
0.2650000000000001,0.0033209717382904143,3.3209717382904143,0.04664194347658083,0.14335805652341915,0.06659399147610413,0.0017086108425300793,261.6978499664572,8.99673283882672,1304.865265625884,12.674035599733365,1.477025582718847,22.17956229953339,1.0881532466467458,2800.0,52.7436607282066,1.22,20.38275616773828
0.27000000000000013,0.003384341916289081,3.384341916289081,0.046768683832578165,0.14323131616742182,0.06663371580560358,0.0017179090898300873,261.85395671709546,9.005390369541649,1306.1209338021408,12.678668769660842,1.478446920284184,22.187670346906476,1.086814313169822,2800.0,52.7771574846236,1.22,20.41532769493394
0.27500000000000013,0.003447735260137385,3.447735260137385,0.04689547052027477,0.1431045294797252,0.06667315170819617,0.001727235981957658,262.00893002161155,9.013988169985087,1307.3679388383478,12.683267242009915,1.4798584517187132,22.19571767351735,1.0854855564451154,2800.0,52.81050777799813,1.22,20.447731931327287
0.28000000000000014,0.0035111515963474347,3.5111515963474345,0.04702230319269487,0.14297769680730513,0.06671229874502166,0.001736591520966022,262.1627681553937,9.022526075301894,1308.6062568242974,12.68783098959691,1.4812601499575822,22.20370423179459,1.084165971733773,2800.0,52.8437585724102,1.22,20.47998628502142
0.28500000000000014,0.003574590751295419,3.574590751295419,0.04714918150259084,0.14285081849740916,0.06675115648033475,0.0017459757086217848,262.3154694060711,9.031003921711928,1309.8358640056983,12.69235998543952,1.482651988112422,22.21162997451916,1.082844635115266,2800.0,52.877441564059396,1.22,20.512296274298656
0.29000000000000015,0.0036380525512226167,3.6380525512226165,0.04727610510244523,0.14272389489755477,0.06678972448151207,0.0017553885464045497,262.46703207354136,9.039421546514754,1311.0567367848562,12.696854202757045,1.4840339394721254,22.219494854824827,1.0815291757657928,2800.0,52.91118473706262,1.22,20.544517293388765
0.29500000000000015,0.003701536822236402,3.701536822236402,0.047403073644472805,0.1425969263555272,0.06682800231905889,0.001764830035506559,262.61745446999674,9.047778788094316,1312.268851721353,12.701313614970585,1.48540597750361,22.227298826198524,1.0802187324220203,2800.0,52.945029455871634,1.22,20.576664854127667
0.30000000000000016,0.0037650433903112547,3.765043390311255,0.04753008678062251,0.1424699132193775,0.06686598956661588,0.0017743001768323237,262.7667349199511,9.056075485923593,1313.4721855327223,12.705738195703276,1.486768075852584,22.235041842480733,1.0789114571213567,2800.0,52.97906584728168,1.22,20.608773496396118
0.30500000000000016,0.003828572081289771,3.8285720812897712,0.047657144162579546,0.14234285583742046,0.06690368580096594,0.0017837989709982704,262.9148717602662,9.06431148056922,1314.6667150951184,12.710127918780499,1.4881202083443075,22.242723857865872,1.0776054915237105,2800.0,53.01338522105627,1.22,20.640878348174667
0.31000000000000016,0.0038921227208836735,3.8921227208836737,0.04778424544176735,0.14221575455823265,0.06694109060204073,0.001793326418332383,263.06186334017787,9.072486613696082,1315.8524174439838,12.714482758230098,1.48946234898434,22.250344826902673,1.0762989911281293,2800.0,53.04807888737033,1.22,20.673014664429665
0.31500000000000017,0.003955695134674824,3.9556951346748237,0.04791139026934965,0.14208860973065035,0.06697820355292736,0.0018028825188738567,263.2077080213219,9.080600728071845,1317.0292697747047,12.718802688282574,1.4907944719592925,22.257904704494507,1.0749901879593051,2800.0,53.08323506441791,1.22,20.705216618532614
0.3200000000000002,0.004019289148116237,4.019289148116237,0.048038578296232474,0.14196142170376752,0.06701502423987495,0.0018124672723727462,263.3524041777601,9.088653667571531,1318.1972494432773,12.723087683371329,1.492116551637572,22.265403445899825,1.0736774156401159,2800.0,53.118937614782624,1.22,20.737516801194346
0.3250000000000002,0.004082904586533094,4.082904586533094,0.04816580917306619,0.1418341908269338,0.06705155225230114,0.0018220806782896317,263.4959501960058,9.096645277181988,1319.356333966953,12.72733771813285,1.493428562570119,22.272841006732488,1.0723591443176204,2800.0,53.15526428117431,1.22,20.769945521288463
0.3300000000000002,0.004146541275123758,4.1465412751237585,0.048293082550247515,0.14170691744975247,0.06708778718279859,0.0018317227357952735,263.6383444750493,9.104575403006358,1320.5065010248882,12.731552767406916,1.4947304794911398,22.280217342962104,1.071034019167166,2800.0,53.1922847255701,1.22,20.802530026345156
0.3350000000000002,0.0042101990389607925,4.210199038960792,0.04842039807792159,0.1415796019220784,0.06712372862714139,0.0018413934437702861,263.7795854263831,9.11244389226854,1321.6477284587918,12.735732806236827,1.4960222773188396,22.287532410914448,1.0697005158118649,2800.0,53.23007760884045,1.22,20.83530117212199
0.3400000000000002,0.004273877702991977,4.273877702991977,0.04854775540598395,0.14145224459401604,0.06715937618429138,0.0018510928008048024,263.9196714740268,9.120250593317563,1322.7799942735587,12.739877809869576,1.4973039311561398,22.29478616727176,1.0673398296000163,2800.0,53.319492591614676,1.22,20.888179705264715
0.3450000000000002,0.004337577092041325,4.337577092041324,0.04867515418408265,0.14132484581591734,0.06719472945640459,0.0018608208051981556,264.0586010545525,9.127995355632002,1323.9032766379107,12.743987753756082,1.4985754162914031,22.301978569073142,1.0681843528184403,2800.0,53.24930647670122,1.22,20.87839848077593
0.3500000000000002,0.004401297030810105,4.401297030810104,0.048802594061620214,0.1411974059383798,0.06722978804883745,0.001870577454958554,264.1963726171089,9.135678029824295,1325.017553885022,12.748062613551369,1.4998367081991428,22.309109573714895,1.0694119453260482,2800.0,53.16044461589364,1.22,20.861100038407717
0.3550000000000002,0.004465037343877862,4.465037343877862,0.048930074687755724,0.14106992531224427,0.06726455157015299,0.0018803627478027661,264.3329846234459,9.143298467645064,1326.1228045131468,12.752102365114778,1.5010877825407325,22.31617913895086,1.0706792322486798,2800.0,53.070080627624364,1.22,20.843011115552883
0.3600000000000002,0.004528797855703435,4.528797855703435,0.04905759571140687,0.14094240428859311,0.06729901963212712,0.0018901766811558114,264.46843554793924,9.150856521987416,1327.2190071862422,12.756106984510167,1.5023286151651112,22.323187222892795,1.071995777751808,2800.0,52.97775675475051,1.22,20.82395069662404
0.3650000000000002,0.004592578390625986,4.592578390625986,0.049185156781251974,0.14081484321874801,0.06733319184975463,0.001900019252150649,264.6027238776141,9.15835204689117,1328.3061407345826,12.760076448006092,1.5035591821094774,22.330133784010663,1.073367192533418,2800.0,52.88321603285376,1.22,20.803816195747423
0.3700000000000002,0.004656378772866017,4.656378772866017,0.049312757545732035,0.14068724245426795,0.06736706784125543,0.0019098904576278785,264.73584811216944,9.165784897547102,1329.3841841553733,12.764010732076017,1.5047794595999855,22.33701878113303,1.0747991644967698,2800.0,52.78620162833712,1.22,20.782504786921205
0.3750000000000002,0.004720198826526397,4.7201988265263966,0.049440397653052796,0.1405596023469472,0.0674006472280804,0.0019197902941354376,264.8678067640012,9.1731549303011,1330.4531166133556,12.767909813398497,1.5059894240524312,22.34384217344737,1.0762969603637793,2800.0,52.686481530054536,1.22,20.759923140445682
0.3800000000000002,0.00478403837559339,4.78403837559339,0.04956807675118678,0.1404319232488132,0.06743392963491752,0.0019297187579283088,264.9985983582265,9.180462002658363,1331.512917441414,12.771773668857378,1.5071890520729365,22.35060392050041,1.0778654090743962,2800.0,52.583849266226466,1.22,20.735987751656044
0.38500000000000023,0.004847897243937677,4.847897243937677,0.04969579448787535,0.14030420551212464,0.06746691468969776,0.0019396758449682307,265.1282214327063,9.1877059732875,1332.563566141171,12.775602275541985,1.5083783204586245,22.357303982198474,1.0795116316032571,2800.0,52.47799107609014,1.22,20.71057256603535
0.39000000000000024,0.004911775255315387,4.911775255315387,0.049823550510630775,0.14017644948936922,0.06749960202360089,0.0019496615509234118,265.25667453806875,9.194886702024611,1333.6050423835798,12.779395610747297,1.5095572061982905,22.36394231880777,1.0812380983598473,2800.0,52.368824456803026,1.22,20.68364253232669
0.39500000000000024,0.004975672233369124,4.975672233369124,0.04995134446673825,0.14004865553326173,0.06753199127106142,0.0019596758711682466,265.3839562377322,9.202004049877381,1334.6373260095174,12.783153651974155,1.5107256864730723,22.370518890954774,1.0830467824367187,2800.0,52.25629387114757,1.22,20.65517321479311
0.40000000000000024,0.005039588001628995,5.039588001628995,0.050079176003257994,0.139920823996742,0.06756408206977435,0.0019697188007830424,265.510065107928,9.209057879029084,1335.6603970303656,12.786876376929433,1.5118837386571085,22.37703365962651,1.0849369422267565,2800.0,52.1404769485878,1.22,20.625192846414855
0.40500000000000025,0.005103522383513642,5.103522383513642,0.05020704476702728,0.13979295523297272,0.0675958740607008,0.0019797903345537414,265.6349997377225,9.216048052842567,1336.6742356285883,12.790563763526215,1.5130313403181923,22.38348658617088,1.086904567268006,2800.0,52.021608415291276,1.22,20.593792003683443
0.41000000000000025,0.005167475202331273,5.167475202331273,0.05033495040466254,0.13966504959533746,0.06762736688807389,0.001989890466971661,265.7587587290402,9.222974435864248,1337.6788221583129,12.794215789884003,1.5141684692184287,22.389877632297004,1.0889425361632148,2800.0,51.90006918416218,1.22,20.56111951617356
0.41500000000000026,0.005231446281280693,5.231446281280693,0.05046289256256139,0.1395371074374386,0.06765856019940415,0.0020000191922332202,265.881340696685,9.229836893828008,1338.6741371458916,12.79783243432886,1.515295103314871,22.396206760075508,1.8063018942214906,2800.0,31.273917672490356,1.22,12.398927793699839
0.42000000000000026,0.005295435443452338,5.295435443452337,0.05059087088690468,0.13940912911309533,0.0676894536454853,0.0020101765042396863,266.002744268363,9.23663529365911,1339.6601612904742,12.801413675393627,1.5164112207601674,22.402473931938847,1.8071728148910857,2800.0,31.24457948074297,1.22,12.396420390647032
0.42500000000000027,0.005359442511829305,5.359442511829306,0.05071888502365861,0.13928111497634138,0.0677200468803996,0.002020362396596917,266.12296808470336,9.243369503478037,1340.636875464561,12.804959491818066,1.5175167999031902,22.408679110681614,1.8081610761618891,2800.0,31.21339521981141,1.22,12.39307681495258
0.43000000000000027,0.005423467309288396,5.423467309288395,0.05084693461857679,0.1391530653814232,0.06775033956152349,0.002030576862615114,266.2420107992804,9.250039392604352,1341.6042607145646,12.80846986254905,1.5186118192896667,22.414822259460834,2.287322579116723,2800.0,24.66360090397884,1.22,9.799589469412131
0.4350000000000003,0.005487509658601141,5.487509658601141,0.05097501931720228,0.1390249806827977,0.06778033134953287,0.0020408198953085696,266.35987107863497,9.256644831560466,1342.5622982613559,12.81194476674074,1.519696257662802,22.420903341796297,1.7290694739131502,2800.0,32.6121361213312,1.22,12.967034396283882
0.4400000000000003,0.005551569382434845,5.551569382434845,0.05110313876486969,0.13889686123513031,0.06781002190840862,0.0020510914873954314,266.4765476022951,9.263185692075417,1343.5109695008118,12.815384183754755,1.520770093963896,22.42692232157082,1.710356550810131,2800.0,32.95450840297277,1.22,13.112425190494953
0.4450000000000003,0.005615646303353619,5.6156463033536195,0.05123129260670724,0.13876870739329275,0.0678394109054418,0.0020613916312974623,266.59203906279737,9.26966184708858,1344.4502560043538,12.818788093160336,1.5218333073329553,22.432879163030588,1.6861087782355888,2800.0,33.41394243638558,1.22,13.304526642999416
0.4500000000000003,0.005679740243819421,5.679740243819421,0.051359480487638845,0.13864051951236114,0.06786849801123895,0.002071720319139808,266.7063441657074,9.276073170753374,1345.3801395194864,12.822156474734511,1.5228858771092992,22.438773830785394,1.659129027520189,2800.0,33.942746285483324,1.22,13.524429660737974
0.4550000000000003,0.005743851026193094,5.743851026193094,0.05148770205238619,0.1385122979476138,0.06789728289972742,0.002082077542750767,266.81946162964044,9.282419538440918,1346.3006019703248,12.825489308462277,1.523927782832162,22.444606289808984,1.63567112955022,2800.0,34.4149382131711,1.22,13.721955400643923
0.4600000000000003,0.005807978472735406,5.807978472735406,0.05161595694547081,0.13838404305452917,0.0679257652481604,0.00209246329366157,266.93139018628176,9.288700826743646,1347.2116254581226,12.828786574536746,1.5249590042412857,22.450376505439305,1.6199874818628692,2800.0,34.73355045324736,1.22,13.85836418910039
0.4650000000000003,0.005872122405608089,5.872122405608089,0.05174424481121618,0.1382557551887838,0.06795394473712207,0.0021028775631061576,267.04212858040654,9.294916913478916,1348.1131922617924,12.832048253359327,1.5259795212775111,22.45608444337882,1.6046456873943187,2800.0,35.05109190739366,1.22,13.994419216521136
0.4700000000000003,0.0059362826468748854,5.9362826468748855,0.05187256529374977,0.13812743470625022,0.06798182105053278,0.002113320342020966,267.15167556990025,9.30106767769255,1349.005284838421,12.835274325539876,1.526989314083362,22.46173006969478,1.590112589724479,2800.0,35.3569429204666,1.22,14.125873988323528
0.4750000000000003,0.0060004590185025845,6.000459018502585,0.05200091803700517,0.13799908196299482,0.06800939387565388,0.0021237916210447177,267.26002992577753,9.30715299966235,1349.8878858237777,12.838464771896849,1.5279883630036195,22.467313350819488,1.5769229213213487,2800.0,35.63822023637053,1.22,14.247565969802432
0.4800000000000003,0.006064651342362069,6.064651342362069,0.05212930268472414,0.13787069731527585,0.06803666290309282,0.0021342913905182132,267.3671904322026,9.313172760901605,1350.7609780328255,12.841619573457486,1.5289766485858995,22.472834253550598,1.5656590813841145,2800.0,35.8802261869341,1.22,14.353593653149307
0.4850000000000003,0.006128859440229357,6.128859440229357,0.052257718880458714,0.1377422811195413,0.06806362782680805,0.0021448196404841315,267.47315588650815,9.319126844162529,1351.6245444602175,12.844738711457936,1.5299541515812172,22.478292745051387,1.5569354692328725,2800.0,36.06697106363544,1.22,14.437523705543692
0.4900000000000003,0.006193083133786646,6.193083133786646,0.052386166267573295,0.1376138337324267,0.06809028834411379,0.002155376360686832,267.5779250992142,9.325015133439672,1352.478568280792,12.847822167343434,1.530920852944545,22.48368879285101,1.5514093356533112,2800.0,36.18126972869877,1.22,14.492428449505844
0.49500000000000033,0.006257322244623363,6.257322244623364,0.052514644489246726,0.13748535551075328,0.06811664415568494,0.0021659615405721622,267.6814968940475,9.330837513973314,1353.323032850065,12.850869922768448,1.5318767338353723,22.489022364844782,1.5498446989212975,2800.0,36.20378286647477,1.22,14.510500555634572
0.5000000000000003,0.006321576594237205,6.3215765942372055,0.052643153188474415,0.13735684681152557,0.06814269496556175,0.0021765751692872704,267.7838701079596,9.336593872252791,1354.1579217047138,12.853881959596817,1.5328217756182503,22.49429342929443,1.5532360568307564,2800.0,36.11092459641496,1.22,14.482211722017379
0.5050000000000003,0.006385846004035189,6.385846004035189,0.05277169200807038,0.13722830799192962,0.0681684404811546,0.00218721723568042,267.8850435911461,9.342284096019833,1354.9832185630582,12.856858259901934,1.5337559598633403,22.499501954828386,1.562933185197099,2800.0,35.87332288161915,1.22,14.395690211153209
0.5100000000000003,0.0064501302953346995,6.4501302953346995,0.0529002605906694,0.1370997394093306,0.06819388041324856,0.0021978877283008146,267.985016207064,9.347908074271805,1355.7989073255349,12.859798805966854,1.5346792683469455,22.504647910441996,1.5757376454173355,2800.0,35.56854198965498,1.22,14.281976429192703
0.5150000000000003,0.006514429289364534,6.514429289364534,0.05302885857872907,0.13697114142127093,0.06821901447600809,0.002208586635398419,268.0837868324507,9.353465697264978,1356.604972075167,12.86270358028447,1.5355916830520477,22.509731265497823,1.5854026323158954,2800.0,35.33868310399481,1.22,14.198116495250465
0.5200000000000004,0.006578742807265956,6.5787428072659555,0.053157485614531916,0.13684251438546807,0.06824384238698147,0.0022193139449237925,268.18135435734104,9.358956856517702,1357.4013970780277,12.86557256555764,1.5364931861688298,22.51475198972587,1.5930958498073022,2800.0,35.15523456478919,1.22,14.132703937712982
